"STATION","NAME","DATE","PRCP","SNWD","TAVG","TMAX","TMIN"
"KSM00047108","SEOUL CITY, KS","2001-02-08",,"0.4","25","31","16"
"KSM00047108","SEOUL CITY, KS","2001-02-09","0.02",,"31","39","24"
"KSM00047108","SEOUL CITY, KS","2001-02-10",,,"29","35",
"KSM00047108","SEOUL CITY, KS","2001-02-11",,,"25","32","20"
"KSM00047108","SEOUL CITY, KS","2001-02-12",,,"24",,"20"
"KSM00047108","SEOUL CITY, KS","2001-02-13",,,"25","32","20"
"KSM00047108","SEOUL CITY, KS","2001-02-14",,,"26","32","20"
"KSM00047108","SEOUL CITY, KS","2001-02-15","0.94","9.1","24","32",
"KSM00047108","SEOUL CITY, KS","2001-02-16",,"9.1","21","26","17"
"KSM00047108","SEOUL CITY, KS","2001-02-17",,"6.7","31","33","19"
"KSM00047108","SEOUL CITY, KS","2001-02-18",,"3.1","38","42","31"
"KSM00047108","SEOUL CITY, KS","2001-02-19",,"2.4","37","45",
"KSM00047108","SEOUL CITY, KS","2001-02-20",,"0.4","42","50","31"
"KSM00047108","SEOUL CITY, KS","2001-02-21",,,"42","49",
"KSM00047108","SEOUL CITY, KS","2001-02-22",,,"44","54","35"
"KSM00047108","SEOUL CITY, KS","2001-02-23",,,"36","45",
"KSM00047108","SEOUL CITY, KS","2001-02-24","0.16","0.8","30","36",
"KSM00047108","SEOUL CITY, KS","2001-02-25",,"0.8","32","39","24"
"KSM00047108","SEOUL CITY, KS","2001-02-26",,,"36","44","26"
"KSM00047108","SEOUL CITY, KS","2001-02-27",,,"38","47","31"
"KSM00047108","SEOUL CITY, KS","2001-02-28","0.14",,"39","47","32"
"KSM00047108","SEOUL CITY, KS","2001-03-01","0.00",,"41","47",
"KSM00047108","SEOUL CITY, KS","2001-03-02",,,"40","47","33"
"KSM00047108","SEOUL CITY, KS","2001-03-03",,,"36","49",
"KSM00047108","SEOUL CITY, KS","2001-03-04","0.02",,"29","32","27"
"KSM00047108","SEOUL CITY, KS","2001-03-05",,,"37","42",
"KSM00047108","SEOUL CITY, KS","2001-03-06",,,"38","47",
"KSM00047108","SEOUL CITY, KS","2001-03-07",,,"27","35",
"KSM00047108","SEOUL CITY, KS","2001-03-08",,,"26","30","21"
"KSM00047108","SEOUL CITY, KS","2001-03-09",,,"35",,"22"
"KSM00047108","SEOUL CITY, KS","2001-03-10",,,"33","41",
"KSM00047108","SEOUL CITY, KS","2001-03-11",,,"34","42","26"
"KSM00047108","SEOUL CITY, KS","2001-03-12",,,"36","44","28"
"KSM00047108","SEOUL CITY, KS","2001-03-13",,,"42","53","29"
"KSM00047108","SEOUL CITY, KS","2001-03-14",,,"45","54",
"KSM00047108","SEOUL CITY, KS","2001-03-15","0.02",,"38","49","32"
"KSM00047108","SEOUL CITY, KS","2001-03-16","0.00",,"45","54","31"
"KSM00047108","SEOUL CITY, KS","2001-03-17",,,"44","51",
"KSM00047108","SEOUL CITY, KS","2001-03-18",,,"46","54","38"
"KSM00047108","SEOUL CITY, KS","2001-03-19",,,"47","55","40"
"KSM00047108","SEOUL CITY, KS","2001-03-20",,,"51","60",
"KSM00047108","SEOUL CITY, KS","2001-03-21",,,"57","67","42"
"KSM00047108","SEOUL CITY, KS","2001-03-22",,,"49","59",
"KSM00047108","SEOUL CITY, KS","2001-03-23",,,"52","63","40"
"KSM00047108","SEOUL CITY, KS","2001-03-24",,,"58","70","43"
"KSM00047108","SEOUL CITY, KS","2001-03-25",,,"45","58",
"KSM00047108","SEOUL CITY, KS","2001-03-26",,,"38","46","33"
"KSM00047108","SEOUL CITY, KS","2001-03-27",,,"37","45","32"
"KSM00047108","SEOUL CITY, KS","2001-03-28","0.20","0.4","39","49","33"
"KSM00047108","SEOUL CITY, KS","2001-03-29","0.00",,"39","47","32"
"KSM00047108","SEOUL CITY, KS","2001-03-30",,,"40","49",
"KSM00047108","SEOUL CITY, KS","2001-03-31",,,"42","52","34"
"KSM00047108","SEOUL CITY, KS","2001-04-01",,,"45","53","36"
"KSM00047108","SEOUL CITY, KS","2001-04-02",,,"44","48",
"KSM00047108","SEOUL CITY, KS","2001-04-03",,,"49","59","36"
"KSM00047108","SEOUL CITY, KS","2001-04-04",,,"51","62","41"
"KSM00047108","SEOUL CITY, KS","2001-04-05",,,"49","58","41"
"KSM00047108","SEOUL CITY, KS","2001-04-06",,,"55","63","44"
"KSM00047108","SEOUL CITY, KS","2001-04-07",,,"56","62","51"
"KSM00047108","SEOUL CITY, KS","2001-04-08",,,"63","71","50"
"KSM00047108","SEOUL CITY, KS","2001-04-09",,,"71","83","56"
"KSM00047108","SEOUL CITY, KS","2001-04-10",,,"62","75",
"KSM00047108","SEOUL CITY, KS","2001-04-11","0.31",,"46","56",
"KSM00047108","SEOUL CITY, KS","2001-04-12",,,"49","58","42"
"KSM00047108","SEOUL CITY, KS","2001-04-13",,,"51","61",
"KSM00047108","SEOUL CITY, KS","2001-04-14","0.20",,"49","57","41"
"KSM00047108","SEOUL CITY, KS","2001-04-15","0.00",,"56","67","47"
"KSM00047108","SEOUL CITY, KS","2001-04-16",,,"58","70",
"KSM00047108","SEOUL CITY, KS","2001-04-17",,,"61","75","46"
"KSM00047108","SEOUL CITY, KS","2001-04-18",,,"62","75","51"
"KSM00047108","SEOUL CITY, KS","2001-04-19",,,"55","68",
"KSM00047108","SEOUL CITY, KS","2001-04-20",,,"57","69",
"KSM00047108","SEOUL CITY, KS","2001-04-21",,,"57","70","49"
"KSM00047108","SEOUL CITY, KS","2001-04-22",,,"58","69",
"KSM00047108","SEOUL CITY, KS","2001-04-23",,,"54","65","48"
"KSM00047108","SEOUL CITY, KS","2001-04-24",,,"56","68",
"KSM00047108","SEOUL CITY, KS","2001-04-25",,,"57","66","48"
"KSM00047108","SEOUL CITY, KS","2001-04-26",,,"57","68",
"KSM00047108","SEOUL CITY, KS","2001-04-27",,,"63","73","47"
"KSM00047108","SEOUL CITY, KS","2001-04-28",,,"65","69","55"
"KSM00047108","SEOUL CITY, KS","2001-04-29","0.06",,"69","80","61"
"KSM00047108","SEOUL CITY, KS","2001-04-30","0.03",,"69","81","60"
"KSM00047108","SEOUL CITY, KS","2001-05-01","0.00",,"62","67",
"KSM00047108","SEOUL CITY, KS","2001-05-02",,,"60","69",
"KSM00047108","SEOUL CITY, KS","2001-05-03",,,"61","72","53"
"KSM00047108","SEOUL CITY, KS","2001-05-04","0.06",,"59","66","54"
"KSM00047108","SEOUL CITY, KS","2001-05-05",,,"64","75","54"
"KSM00047108","SEOUL CITY, KS","2001-05-06",,,"69","79","57"
"KSM00047108","SEOUL CITY, KS","2001-05-07","0.20",,"65","72",
"KSM00047108","SEOUL CITY, KS","2001-05-08",,,"67","82",
"KSM00047108","SEOUL CITY, KS","2001-05-09","0.06",,"55","64",
"KSM00047108","SEOUL CITY, KS","2001-05-10","0.00",,"60","70","51"
"KSM00047108","SEOUL CITY, KS","2001-05-11",,,"60","71","52"
"KSM00047108","SEOUL CITY, KS","2001-05-12",,,"63","76","52"
"KSM00047108","SEOUL CITY, KS","2001-05-13",,,"68","80","53"
"KSM00047108","SEOUL CITY, KS","2001-05-14",,,"68","81","56"
"KSM00047108","SEOUL CITY, KS","2001-05-15",,,"60","66",
"KSM00047108","SEOUL CITY, KS","2001-05-16",,,"65",,"53"
"KSM00047108","SEOUL CITY, KS","2001-05-17",,,"69","82","58"
"KSM00047108","SEOUL CITY, KS","2001-05-18",,,"65","68","61"
"KSM00047108","SEOUL CITY, KS","2001-05-19",,,"70","81","63"
"KSM00047108","SEOUL CITY, KS","2001-05-20",,,"72","83","64"
"KSM00047108","SEOUL CITY, KS","2001-05-21",,,"78","89","65"
"KSM00047108","SEOUL CITY, KS","2001-05-22","0.31",,"67",,
"KSM00047108","SEOUL CITY, KS","2001-05-23",,,"74","85","64"
"KSM00047108","SEOUL CITY, KS","2001-05-24",,,"73","82","64"
"KSM00047108","SEOUL CITY, KS","2001-05-25",,,"70","80",
"KSM00047108","SEOUL CITY, KS","2001-05-26",,,"67","78",
"KSM00047108","SEOUL CITY, KS","2001-05-27",,,"69","81",
"KSM00047108","SEOUL CITY, KS","2001-05-28",,,"72","84","59"
"KSM00047108","SEOUL CITY, KS","2001-05-29",,,"74","87","64"
"KSM00047108","SEOUL CITY, KS","2001-05-30",,,"65","71",
"KSM00047108","SEOUL CITY, KS","2001-05-31",,,"67","80","60"
"KSM00047108","SEOUL CITY, KS","2001-06-01",,,"66","72","60"
"KSM00047108","SEOUL CITY, KS","2001-06-02",,,"71","84","61"
"KSM00047108","SEOUL CITY, KS","2001-06-03",,,"76","88","63"
"KSM00047108","SEOUL CITY, KS","2001-06-04",,,"72","86",
"KSM00047108","SEOUL CITY, KS","2001-06-05",,,"69","78",
"KSM00047108","SEOUL CITY, KS","2001-06-06",,,"74","87","63"
"KSM00047108","SEOUL CITY, KS","2001-06-07",,,"78","91","66"
"KSM00047108","SEOUL CITY, KS","2001-06-08",,,"76","88","69"
"KSM00047108","SEOUL CITY, KS","2001-06-09",,,"77","89","68"
"KSM00047108","SEOUL CITY, KS","2001-06-10",,,"78","91",
"KSM00047108","SEOUL CITY, KS","2001-06-11",,,"75","85",
"KSM00047108","SEOUL CITY, KS","2001-06-12","0.06",,"72","81","68"
"KSM00047108","SEOUL CITY, KS","2001-06-13","0.01",,"70","72",
"KSM00047108","SEOUL CITY, KS","2001-06-14","0.06",,"72","81",
"KSM00047108","SEOUL CITY, KS","2001-06-15","0.00",,"73","83","63"
"KSM00047108","SEOUL CITY, KS","2001-06-16",,,"72","77","66"
"KSM00047108","SEOUL CITY, KS","2001-06-17",,,"74","85","67"
"KSM00047108","SEOUL CITY, KS","2001-06-18","1.53",,"69","71",
"KSM00047108","SEOUL CITY, KS","2001-06-19","0.06",,"70","80","65"
"KSM00047108","SEOUL CITY, KS","2001-06-20",,,"75","85","66"
"KSM00047108","SEOUL CITY, KS","2001-06-21",,,"72","77","69"
"KSM00047108","SEOUL CITY, KS","2001-06-22","0.11",,"71","78","68"
"KSM00047108","SEOUL CITY, KS","2001-06-23","0.11",,"70","75",
"KSM00047108","SEOUL CITY, KS","2001-06-24",,,"69","72",
"KSM00047108","SEOUL CITY, KS","2001-06-25",,,"73","81","65"
"KSM00047108","SEOUL CITY, KS","2001-06-26",,,"73","80","67"
"KSM00047108","SEOUL CITY, KS","2001-06-27","0.04",,"71","73","69"
"KSM00047108","SEOUL CITY, KS","2001-06-28","0.06",,"75","80","70"
"KSM00047108","SEOUL CITY, KS","2001-06-29",,,"73",,
"KSM00047108","SEOUL CITY, KS","2001-06-30","2.85",,"70","74",
"KSM00047108","SEOUL CITY, KS","2001-07-01",,,"78","85","71"
"KSM00047108","SEOUL CITY, KS","2001-07-02","0.03",,"81","88","76"
"KSM00047108","SEOUL CITY, KS","2001-07-03","0.00",,"76","80",
"KSM00047108","SEOUL CITY, KS","2001-07-04","0.06",,"79","88","74"
"KSM00047108","SEOUL CITY, KS","2001-07-05","0.00",,"73","78",
"KSM00047108","SEOUL CITY, KS","2001-07-06","0.75",,"80","89","70"
"KSM00047108","SEOUL CITY, KS","2001-07-07","0.00",,"78","89",
"KSM00047108","SEOUL CITY, KS","2001-07-08",,,"77","88","72"
"KSM00047108","SEOUL CITY, KS","2001-07-09",,,"77","87","71"
"KSM00047108","SEOUL CITY, KS","2001-07-10",,,"71","77",
"KSM00047108","SEOUL CITY, KS","2001-07-11","0.08",,"79","87","69"
"KSM00047108","SEOUL CITY, KS","2001-07-12","0.06",,"79","89",
"KSM00047108","SEOUL CITY, KS","2001-07-13",,,"80","89","72"
"KSM00047108","SEOUL CITY, KS","2001-07-14",,,"75","84",
"KSM00047108","SEOUL CITY, KS","2001-07-15","11.41",,"74","81","70"
"KSM00047108","SEOUL CITY, KS","2001-07-16",,,"78","86",
"KSM00047108","SEOUL CITY, KS","2001-07-17",,,"81","90","69"
"KSM00047108","SEOUL CITY, KS","2001-07-18",,,"79","89","72"
"KSM00047108","SEOUL CITY, KS","2001-07-19",,,"80",,"73"
"KSM00047108","SEOUL CITY, KS","2001-07-20","0.19",,"81","87","73"
"KSM00047108","SEOUL CITY, KS","2001-07-21","0.95",,"79","81",
"KSM00047108","SEOUL CITY, KS","2001-07-22","0.37",,"79","82",
"KSM00047108","SEOUL CITY, KS","2001-07-23","1.46",,"79","88","76"
"KSM00047108","SEOUL CITY, KS","2001-07-24","0.05",,"79","84","75"
"KSM00047108","SEOUL CITY, KS","2001-07-25",,,"83","90","77"
"KSM00047108","SEOUL CITY, KS","2001-07-26",,,"83","91",
"KSM00047108","SEOUL CITY, KS","2001-07-27",,,"83","88","78"
"KSM00047108","SEOUL CITY, KS","2001-07-28",,,"82","89",
"KSM00047108","SEOUL CITY, KS","2001-07-29","5.82",,"77","83","72"
"KSM00047108","SEOUL CITY, KS","2001-07-30","2.76",,"77","80","74"
"KSM00047108","SEOUL CITY, KS","2001-07-31","2.20",,"80","87","75"
"KSM00047108","SEOUL CITY, KS","2001-08-01","1.93",,"80","88",
"KSM00047108","SEOUL CITY, KS","2001-08-02","0.06",,"84","93","76"
"KSM00047108","SEOUL CITY, KS","2001-08-03",,,"83","91",
"KSM00047108","SEOUL CITY, KS","2001-08-04",,,"85","93","76"
"KSM00047108","SEOUL CITY, KS","2001-08-05","0.03",,"80","89",
"KSM00047108","SEOUL CITY, KS","2001-08-06","0.04",,"83","101","76"
"KSM00047108","SEOUL CITY, KS","2001-08-07","0.71",,"80","88",
"KSM00047108","SEOUL CITY, KS","2001-08-08","0.22",,"78","86",
"KSM00047108","SEOUL CITY, KS","2001-08-09","0.00",,"79","87",
"KSM00047108","SEOUL CITY, KS","2001-08-10",,,"80","88","72"
"KSM00047108","SEOUL CITY, KS","2001-08-11",,,"78",,
"KSM00047108","SEOUL CITY, KS","2001-08-12",,,"75","79","72"
"KSM00047108","SEOUL CITY, KS","2001-08-13","3.07",,"70","74",
"KSM00047108","SEOUL CITY, KS","2001-08-14","1.28",,"78","85","69"
"KSM00047108","SEOUL CITY, KS","2001-08-15","0.00",,"77","86","73"
"KSM00047108","SEOUL CITY, KS","2001-08-16","0.55",,"83","94","73"
"KSM00047108","SEOUL CITY, KS","2001-08-17","0.00",,"87","96",
"KSM00047108","SEOUL CITY, KS","2001-08-18",,,"83","91",
"KSM00047108","SEOUL CITY, KS","2001-08-19",,,"82","89","75"
"KSM00047108","SEOUL CITY, KS","2001-08-20",,,"83","89","74"
"KSM00047108","SEOUL CITY, KS","2001-08-21",,,"81","88",
"KSM00047108","SEOUL CITY, KS","2001-08-22",,,"80","88",
"KSM00047108","SEOUL CITY, KS","2001-08-23",,,"79","87",
"KSM00047108","SEOUL CITY, KS","2001-08-24",,,"80","89","70"
"KSM00047108","SEOUL CITY, KS","2001-08-25",,,"77","83",
"KSM00047108","SEOUL CITY, KS","2001-08-26",,,"78","87","69"
"KSM00047108","SEOUL CITY, KS","2001-08-27",,,"78","88",
"KSM00047108","SEOUL CITY, KS","2001-08-28",,,"78","87","68"
"KSM00047108","SEOUL CITY, KS","2001-08-29",,,"74","82",
"KSM00047108","SEOUL CITY, KS","2001-08-30",,,"76","85",
"KSM00047108","SEOUL CITY, KS","2001-08-31",,,"78","86","67"
"KSM00047108","SEOUL CITY, KS","2001-09-01",,,"79","89","70"
"KSM00047108","SEOUL CITY, KS","2001-09-02",,,"80","89","71"
"KSM00047108","SEOUL CITY, KS","2001-09-03",,,"81","89","71"
"KSM00047108","SEOUL CITY, KS","2001-09-04",,,"78","85","72"
"KSM00047108","SEOUL CITY, KS","2001-09-05",,,"77","83","72"
"KSM00047108","SEOUL CITY, KS","2001-09-06","1.74",,"72","83",
"KSM00047108","SEOUL CITY, KS","2001-09-07",,,"76","85","67"
"KSM00047108","SEOUL CITY, KS","2001-09-08",,,"78","85","70"
"KSM00047108","SEOUL CITY, KS","2001-09-09",,,"75","81",
"KSM00047108","SEOUL CITY, KS","2001-09-10",,,"76","84",
"KSM00047108","SEOUL CITY, KS","2001-09-11",,,"73","82",
"KSM00047108","SEOUL CITY, KS","2001-09-12",,,"72","81","63"
"KSM00047108","SEOUL CITY, KS","2001-09-13",,,"74","82","63"
"KSM00047108","SEOUL CITY, KS","2001-09-14",,,"71","79",
"KSM00047108","SEOUL CITY, KS","2001-09-15",,,"75","87","63"
"KSM00047108","SEOUL CITY, KS","2001-09-16",,,"76","87","65"
"KSM00047108","SEOUL CITY, KS","2001-09-17",,,"75","82","68"
"KSM00047108","SEOUL CITY, KS","2001-09-18","0.01",,"70","83",
"KSM00047108","SEOUL CITY, KS","2001-09-19","0.00",,"72","80","57"
"KSM00047108","SEOUL CITY, KS","2001-09-20","0.06",,"70","78",
"KSM00047108","SEOUL CITY, KS","2001-09-21",,,"63","76",
"KSM00047108","SEOUL CITY, KS","2001-09-22",,,"65","75","52"
"KSM00047108","SEOUL CITY, KS","2001-09-23",,,"66","76","56"
"KSM00047108","SEOUL CITY, KS","2001-09-24",,,"68","77","57"
"KSM00047108","SEOUL CITY, KS","2001-09-25","0.01",,"70","80",
"KSM00047108","SEOUL CITY, KS","2001-09-26","0.00",,"71","79","60"
"KSM00047108","SEOUL CITY, KS","2001-09-27",,,"70","80",
"KSM00047108","SEOUL CITY, KS","2001-09-28",,,"71","82","58"
"KSM00047108","SEOUL CITY, KS","2001-09-29",,,"68","75",
"KSM00047108","SEOUL CITY, KS","2001-09-30","0.20",,"59",,
"KSM00047108","SEOUL CITY, KS","2001-10-01","0.59",,"59","65",
"KSM00047108","SEOUL CITY, KS","2001-10-02",,,"66","76","52"
"KSM00047108","SEOUL CITY, KS","2001-10-03","0.06",,"67","71","61"
"KSM00047108","SEOUL CITY, KS","2001-10-04","0.32",,"59","65",
"KSM00047108","SEOUL CITY, KS","2001-10-05",,,"59","68",
"KSM00047108","SEOUL CITY, KS","2001-10-06",,,"64","74","51"
"KSM00047108","SEOUL CITY, KS","2001-10-07",,,"65","72","58"
"KSM00047108","SEOUL CITY, KS","2001-10-08",,,"66","76","59"
"KSM00047108","SEOUL CITY, KS","2001-10-09","0.87",,"59",,
"KSM00047108","SEOUL CITY, KS","2001-10-10","0.95",,"57","60","54"
"KSM00047108","SEOUL CITY, KS","2001-10-11",,,"61","69","54"
"KSM00047108","SEOUL CITY, KS","2001-10-12",,,"60","69",
"KSM00047108","SEOUL CITY, KS","2001-10-13",,,"63","74","52"
"KSM00047108","SEOUL CITY, KS","2001-10-14",,,"65","78","52"
"KSM00047108","SEOUL CITY, KS","2001-10-15",,,"62","66",
"KSM00047108","SEOUL CITY, KS","2001-10-16",,,"60","70",
"KSM00047108","SEOUL CITY, KS","2001-10-17",,,"55","64","48"
"KSM00047108","SEOUL CITY, KS","2001-10-18",,,"58","67","48"
"KSM00047108","SEOUL CITY, KS","2001-10-19",,,"59","69","48"
"KSM00047108","SEOUL CITY, KS","2001-10-20",,,"61","70","50"
"KSM00047108","SEOUL CITY, KS","2001-10-21",,,"65","75","51"
"KSM00047108","SEOUL CITY, KS","2001-10-22",,,"64","74",
"KSM00047108","SEOUL CITY, KS","2001-10-23",,,"62","72",
"KSM00047108","SEOUL CITY, KS","2001-10-24",,,"62","72","52"
"KSM00047108","SEOUL CITY, KS","2001-10-25",,,"65","73","54"
"KSM00047108","SEOUL CITY, KS","2001-10-26",,,"63","73",
"KSM00047108","SEOUL CITY, KS","2001-10-27",,,"63","69","55"
"KSM00047108","SEOUL CITY, KS","2001-10-28","0.01",,"64","73",
"KSM00047108","SEOUL CITY, KS","2001-10-29","0.00",,"60","68",
"KSM00047108","SEOUL CITY, KS","2001-10-30",,,"61","67","53"
"KSM00047108","SEOUL CITY, KS","2001-10-31",,,"59","63","55"
"KSM00047108","SEOUL CITY, KS","2001-11-01","0.28",,"48","61",
"KSM00047108","SEOUL CITY, KS","2001-11-02","0.00",,"49","56","37"
"KSM00047108","SEOUL CITY, KS","2001-11-03",,,"49",,
"KSM00047108","SEOUL CITY, KS","2001-11-04",,,"50","57","37"
"KSM00047108","SEOUL CITY, KS","2001-11-05","0.15",,"45","51",
"KSM00047108","SEOUL CITY, KS","2001-11-06",,,"40","48",
"KSM00047108","SEOUL CITY, KS","2001-11-07",,,"44","54","31"
"KSM00047108","SEOUL CITY, KS","2001-11-08",,,"52","60","38"
"KSM00047108","SEOUL CITY, KS","2001-11-09","0.01",,"49","61",
"KSM00047108","SEOUL CITY, KS","2001-11-10","0.00",,"49","58","40"
"KSM00047108","SEOUL CITY, KS","2001-11-11",,,"49","57","42"
"KSM00047108","SEOUL CITY, KS","2001-11-12",,,"44","53",
"KSM00047108","SEOUL CITY, KS","2001-11-13",,,"40","48",
"KSM00047108","SEOUL CITY, KS","2001-11-14",,,"40","49","32"
"KSM00047108","SEOUL CITY, KS","2001-11-15",,,"42","50","33"
"KSM00047108","SEOUL CITY, KS","2001-11-16",,,"45","51","37"
"KSM00047108","SEOUL CITY, KS","2001-11-17",,,"44","53",
"KSM00047108","SEOUL CITY, KS","2001-11-18",,,"45","55","35"
"KSM00047108","SEOUL CITY, KS","2001-11-19",,,"47","58","36"
"KSM00047108","SEOUL CITY, KS","2001-11-20",,,"49","57","38"
"KSM00047108","SEOUL CITY, KS","2001-11-21",,,"49","58",
"KSM00047108","SEOUL CITY, KS","2001-11-22",,,"48","55","40"
"KSM00047108","SEOUL CITY, KS","2001-11-23",,,"48","55",
"KSM00047108","SEOUL CITY, KS","2001-11-24",,,"47","55",
"KSM00047108","SEOUL CITY, KS","2001-11-25",,,"35",,
"KSM00047108","SEOUL CITY, KS","2001-11-26",,,"32","38",
"KSM00047108","SEOUL CITY, KS","2001-11-27",,,"37",,"26"
"KSM00047108","SEOUL CITY, KS","2001-11-28",,,"46","49","38"
"KSM00047108","SEOUL CITY, KS","2001-11-29","0.06",,"41","47",
"KSM00047108","SEOUL CITY, KS","2001-11-30",,,"33","41",
"KSM00047108","SEOUL CITY, KS","2001-12-01",,,"37","46","26"
"KSM00047108","SEOUL CITY, KS","2001-12-02",,,"35","41","30"
"KSM00047108","SEOUL CITY, KS","2001-12-03",,,"35","38",
"KSM00047108","SEOUL CITY, KS","2001-12-04",,,"38","47","30"
"KSM00047108","SEOUL CITY, KS","2001-12-05",,,"35","40",
"KSM00047108","SEOUL CITY, KS","2001-12-06",,,"31","38",
"KSM00047108","SEOUL CITY, KS","2001-12-07",,,"32","39","23"
"KSM00047108","SEOUL CITY, KS","2001-12-08",,,"36","43","28"
"KSM00047108","SEOUL CITY, KS","2001-12-09",,,"35","42",
"KSM00047108","SEOUL CITY, KS","2001-12-10",,,"39","47","28"
"KSM00047108","SEOUL CITY, KS","2001-12-11",,,"44","52","35"
"KSM00047108","SEOUL CITY, KS","2001-12-12",,,"40","46",
"KSM00047108","SEOUL CITY, KS","2001-12-13","0.04",,"24","40",
"KSM00047108","SEOUL CITY, KS","2001-12-14","0.00",,"22","28",
"KSM00047108","SEOUL CITY, KS","2001-12-15",,,"22","27",
"KSM00047108","SEOUL CITY, KS","2001-12-16",,,"29","34","17"
"KSM00047108","SEOUL CITY, KS","2001-12-17",,,"25","34",
"KSM00047108","SEOUL CITY, KS","2001-12-18",,,"23","30","16"
"KSM00047108","SEOUL CITY, KS","2001-12-19",,,"27","34","18"
"KSM00047108","SEOUL CITY, KS","2001-12-20",,,"31","37","22"
"KSM00047108","SEOUL CITY, KS","2001-12-21","0.06",,"28","34",
"KSM00047108","SEOUL CITY, KS","2001-12-22",,,"27","33","21"
"KSM00047108","SEOUL CITY, KS","2001-12-23",,,"30","37","19"
"KSM00047108","SEOUL CITY, KS","2001-12-24","0.06",,"32","38","26"
"KSM00047108","SEOUL CITY, KS","2001-12-25","0.00",,"35","44","27"
"KSM00047108","SEOUL CITY, KS","2001-12-26",,,"30","38",
"KSM00047108","SEOUL CITY, KS","2001-12-27",,,"29","37","24"
"KSM00047108","SEOUL CITY, KS","2001-12-28",,,"30","37","23"
"KSM00047108","SEOUL CITY, KS","2001-12-29","0.04","0.4","28","38",
"KSM00047108","SEOUL CITY, KS","2001-12-30",,,"23","31","19"
"KSM00047108","SEOUL CITY, KS","2001-12-31",,"1.2","30",,"20"
"KSM00047108","SEOUL CITY, KS","2002-01-01",,,"20",,
"KSM00047108","SEOUL CITY, KS","2002-01-02",,"0.4","13",,
"KSM00047108","SEOUL CITY, KS","2002-01-03",,"0.4","24","28","10"
"KSM00047108","SEOUL CITY, KS","2002-01-04","0.06",,"36","42","26"
"KSM00047108","SEOUL CITY, KS","2002-01-05","0.00",,"29","35",
"KSM00047108","SEOUL CITY, KS","2002-01-06",,,"35","41","22"
"KSM00047108","SEOUL CITY, KS","2002-01-07","0.11",,"23","39",
"KSM00047108","SEOUL CITY, KS","2002-01-08",,,"20","25","18"
"KSM00047108","SEOUL CITY, KS","2002-01-09",,,"29","34","17"
"KSM00047108","SEOUL CITY, KS","2002-01-10",,,"37","41","30"
"KSM00047108","SEOUL CITY, KS","2002-01-11",,,"38","47",
"KSM00047108","SEOUL CITY, KS","2002-01-12",,,"42","49","33"
"KSM00047108","SEOUL CITY, KS","2002-01-13",,,"46","52","39"
"KSM00047108","SEOUL CITY, KS","2002-01-14","0.07",,"53","56","43"
"KSM00047108","SEOUL CITY, KS","2002-01-15","0.54",,"53","56",
"KSM00047108","SEOUL CITY, KS","2002-01-16","0.38",,"42","54",
"KSM00047108","SEOUL CITY, KS","2002-01-17","0.06",,"36","40",
"KSM00047108","SEOUL CITY, KS","2002-01-18",,,"37","43","31"
"KSM00047108","SEOUL CITY, KS","2002-01-19",,,"42","50","35"
"KSM00047108","SEOUL CITY, KS","2002-01-20","0.31",,"35","41",
"KSM00047108","SEOUL CITY, KS","2002-01-21","0.17","1.2","29","35",
"KSM00047108","SEOUL CITY, KS","2002-01-22","0.06","0.8","23","28",
"KSM00047108","SEOUL CITY, KS","2002-01-23",,"0.8","25","31","20"
"KSM00047108","SEOUL CITY, KS","2002-01-24",,"0.4","27","34",
"KSM00047108","SEOUL CITY, KS","2002-01-25",,,"31","38","19"
"KSM00047108","SEOUL CITY, KS","2002-01-26",,,"35","39","29"
"KSM00047108","SEOUL CITY, KS","2002-01-27","0.00",,"30","36",
"KSM00047108","SEOUL CITY, KS","2002-01-28",,,"26","32",
"KSM00047108","SEOUL CITY, KS","2002-01-29",,,"31","37","21"
"KSM00047108","SEOUL CITY, KS","2002-01-30","0.02",,"30","36",
"KSM00047108","SEOUL CITY, KS","2002-01-31","0.00",,"29","36","23"
"KSM00047108","SEOUL CITY, KS","2002-02-01",,,"37","42","25"
"KSM00047108","SEOUL CITY, KS","2002-02-02",,,"38","47",
"KSM00047108","SEOUL CITY, KS","2002-02-03",,,"40","51","30"
